date,open,high,low,close,volume
2015-12-15,95.4,96.6797,94.8657,95.836,3793249.0
2015-12-16,95.7938,101.109,95.5126,96.736,8771241.0
2015-12-17,97.3829,99.4501,96.0469,96.5672,7656003.0
2015-12-18,96.4688,97.3969,95.1047,95.5266,4522582.0
2015-12-21,95.5266,96.6094,94.3454,94.5985,2950718.0
2015-12-22,95.2313,96.1875,93.825,95.175,4790714.0
2015-12-23,96.2297,101.363,96.2157,100.814,10673207.0
2015-12-24,101.25,102.375,100.997,101.869,4781604.0
2015-12-28,102.122,104.794,101.166,101.798,7223669.0
2015-12-29,101.841,104.133,101.798,102.952,5687414.0
2015-12-30,103.345,104.611,102.192,103.542,5525433.0
2015-12-31,103.416,106.284,102.558,105.497,11993512.0
2016-01-01,105.398,106.088,103.556,103.992,2739294.0
2016-01-04,103.992,105.455,100.842,101.194,3353143.0
2016-01-05,101.728,105.328,101.7,104.695,5980061.0
2016-01-06,104.611,107.156,103.5,104.822,8424266.0
2016-01-07,103.078,105.455,102.895,104.231,6604885.0
2016-01-08,105.848,105.848,104.386,104.963,3107465.0
2016-01-11,104.541,105.413,102.994,103.866,3562462.0
2016-01-12,103.866,105.188,102.656,102.895,3686881.0
2016-01-13,103.373,105.328,100.856,102.066,3739354.0
2016-01-14,101.475,102.656,99.6469,100.561,3255760.0
2016-01-15,100.434,100.519,93.825,94.4579,7560689.0
2016-01-18,94.2188,98.761,92.5594,95.4704,6236590.0
2016-01-19,95.7094,98.2125,94.9501,96.4547,2644169.0
2016-01-20,95.7375,98.0157,93.6563,95.2594,4394298.0
2016-01-21,96.4688,98.3813,94.5844,95.7657,3459226.0
2016-01-22,97.65,104.906,96.3282,103.205,8385098.0
2016-01-25,103.838,104.597,99.4922,100.322,7327871.0
2016-01-27,100.322,102.009,98.5641,100.772,5148256.0
2016-01-28,101.292,102.966,98.5079,101.531,14166275.0
2016-01-29,102.094,104.766,101.827,103.669,5139684.0
2016-02-01,103.5,104.963,100.589,103.542,3786789.0
2016-02-02,102.656,103.641,101.25,101.728,4401544.0
2016-02-03,99.9844,102.094,98.1844,101.278,3587607.0
2016-02-04,101.869,103.613,97.5938,99.8438,6364974.0
2016-02-05,99.5766,99.8438,95.2032,96.3422,6241884.0
2016-02-08,95.5407,100.041,94.5563,96.6235,6118215.0
2016-02-09,95.9625,99.2813,95.2875,98.0438,9403749.0
2016-02-10,97.3125,98.2125,94.9641,97.3266,6203090.0
2016-02-11,97.2704,98.6485,91.9125,93.4032,6131303.0
2016-02-12,93.6282,94.1766,88.5516,91.3922,8818879.0
2016-02-15,92.0813,94.486,91.7016,93.9797,6214183.0
2016-02-16,93.9657,95.3016,90.3516,90.7172,3547212.0
2016-02-17,90.8438,91.786,86.5829,91.1672,5163769.0
2016-02-18,91.9125,92.8125,89.761,90.9563,4973650.0
2016-02-19,90.5625,91.9547,88.3266,91.6454,1851991.0
2016-02-22,91.4063,92.7985,89.4797,90.3938,2415294.0
2016-02-23,90.4782,91.4063,88.7907,89.1563,2926028.0
2016-02-24,88.5938,90.0,87.3282,88.2422,5843442.0
2016-02-25,88.5938,88.7907,85.0782,85.7954,8534953.0
2016-02-26,86.625,87.1875,83.7844,85.5282,4405341.0
2016-02-29,85.5282,87.6938,81.6469,85.8235,10030345.0
2016-03-01,86.2032,90.9844,85.4157,90.3094,9112894.0
2016-03-02,90.8438,92.6579,89.4375,91.2375,3582039.0
2016-03-03,90.5485,98.1141,88.875,95.5547,8347391.0
2016-03-04,94.7813,96.75,93.3188,95.9063,2865893.0
2016-03-08,95.0625,99.2813,95.0625,98.3251,3699319.0
2016-03-09,98.5782,100.238,97.636,98.311,3877718.0
2016-03-10,98.4094,99.3375,95.625,96.0891,3599660.0
2016-03-11,96.0891,97.0313,94.6547,95.4704,5349543.0
2016-03-14,95.9907,98.2969,95.625,96.511,3499073.0
2016-03-15,96.0751,97.6782,94.6547,95.8079,4333672.0
2016-03-16,95.2032,97.0032,93.4454,95.5407,2415821.0
2016-03-17,97.3266,101.405,96.8204,99.3657,9016194.0
2016-03-18,99.8438,103.163,99.1407,102.473,12887744.0
2016-03-21,103.261,103.641,101.278,102.206,4961209.0
2016-03-22,102.08,103.247,101.166,101.545,3111361.0
2016-03-23,101.714,102.375,99.7735,100.153,3130042.0
2016-03-28,100.125,101.813,100.125,100.617,5795556.0
2016-03-29,100.519,101.784,97.1157,97.8188,6647310.0
2016-03-30,99.1125,101.363,98.55,101.095,5302820.0
2016-03-31,101.095,101.728,99.1125,100.238,7860607.0
2016-04-01,99.7454,100.041,97.3969,97.7907,4166365.0
2016-04-04,98.55,99.0,97.3125,97.9313,3045715.0
2016-04-05,97.0454,98.0157,95.0907,95.4985,4134486.0
2016-04-06,95.7657,97.0313,94.1907,96.0188,4034365.0
2016-04-07,96.7782,96.961,95.4282,95.9204,3987397.0
2016-04-08,95.9063,98.2969,94.711,97.6922,2674654.0
2016-04-11,98.4235,99.4782,96.6235,98.986,3525271.0
2016-04-12,98.986,103.359,98.4797,103.036,4270234.0
2016-04-13,104.597,104.78,101.672,103.936,7204817.0
2016-04-18,102.783,103.584,100.575,101.095,4049292.0
2016-04-20,101.095,104.203,100.758,103.402,7172938.0
2016-04-21,103.781,105.3,102.769,103.894,6042709.0
2016-04-22,103.655,104.33,102.656,103.134,2374391.0
2016-04-25,103.781,103.894,100.603,101.292,2470619.0
2016-04-26,100.463,103.528,99.5063,102.094,5255140.0
2016-04-27,101.855,105.258,100.252,104.963,6860945.0
2016-04-28,105.609,105.947,101.7,102.15,7985254.0
2016-04-29,102.15,103.078,99.9704,101.348,2542597.0
2016-05-02,101.25,103.978,100.28,103.388,3740371.0
2016-05-03,103.5,104.034,101.813,102.459,4502091.0
2016-05-04,102.094,104.513,101.658,102.923,4457540.0
2016-05-05,102.923,104.063,102.094,102.867,2857975.0
2016-05-06,102.305,108.816,101.883,107.958,11731311.0
2016-05-09,108.83,109.519,108.169,108.548,6561635.0
2016-05-10,108.844,110.925,106.988,110.109,4485953.0
2016-05-11,109.097,109.688,107.789,108.844,3804883.0
2016-05-12,108.281,110.981,108.281,109.083,2996307.0
2016-05-13,108.563,108.928,105.553,106.763,3596545.0
2016-05-16,106.903,107.55,104.372,106.13,2918586.0
2016-05-17,106.875,108.844,106.284,107.972,4518731.0
2016-05-18,107.438,109.125,106.313,107.536,3585829.0
2016-05-19,107.409,107.522,104.063,104.738,3872613.0
2016-05-20,105.188,106.059,104.063,104.498,2763429.0
2016-05-23,105.37,106.875,103.5,104.273,2860510.0
2016-05-24,104.273,105.75,102.853,104.316,4950372.0
2016-05-25,104.906,108.0,104.906,107.311,6125625.0
2016-05-26,108.394,109.645,106.397,106.931,10575770.0
2016-05-27,107.353,108.548,106.256,106.678,4619663.0
2016-05-30,107.564,108.225,106.059,106.833,7546104.0
2016-05-31,106.889,107.016,103.345,104.189,28675224.0
2016-06-01,104.189,105.469,103.669,104.766,3850255.0
2016-06-02,103.922,106.13,102.98,105.666,3554814.0
2016-06-03,105.455,106.228,103.725,104.133,6097109.0
2016-06-06,103.57,106.228,103.57,105.314,5983317.0
2016-06-07,105.567,106.186,104.738,105.314,4326756.0
2016-06-08,105.314,106.538,104.386,105.384,2576684.0
2016-06-09,105.455,106.72,104.892,105.736,4626081.0
2016-06-10,105.877,107.044,103.163,103.767,5050689.0
2016-06-13,102.783,105.806,102.389,104.47,5481949.0
2016-06-14,105.75,106.313,104.302,104.934,5389824.0
2016-06-15,105.511,106.734,105.089,106.102,5098635.0
2016-06-16,105.891,107.888,105.483,107.536,8453606.0
2016-06-17,108.422,109.153,107.859,108.914,8201613.0
2016-06-20,108.914,110.067,107.817,108.577,4642070.0
2016-06-21,109.406,110.278,106.059,107.592,6052544.0
2016-06-22,108.141,108.225,105.033,105.413,3783198.0
2016-06-23,105.188,105.975,104.259,105.623,4449299.0
2016-06-24,104.344,106.523,101.7,106.073,4091862.0
2016-06-27,105.989,107.648,105.216,106.861,3554636.0
2016-06-28,106.973,107.634,105.567,106.003,3153665.0
2016-06-29,105.75,108.83,105.342,108.352,4824690.0
2016-06-30,109.477,109.702,107.381,108.323,7515022.0
2016-07-01,109.125,111.614,108.563,111.192,8320938.0
2016-07-04,111.938,113.259,110.489,111.6,9100770.0
2016-07-05,111.656,111.909,108.45,108.717,7989148.0
2016-07-07,108.97,109.969,107.944,108.225,5444907.0
2016-07-08,107.859,108.253,105.342,105.609,4556086.0
2016-07-11,106.664,108.197,106.313,106.495,5160228.0
2016-07-12,106.341,107.55,105.905,106.383,7446911.0
2016-07-13,108.281,110.531,106.552,110.208,9447003.0
2016-07-14,111.319,112.219,110.63,111.403,10055418.0
2016-07-15,111.122,111.797,109.688,110.742,2656233.0
2016-07-18,110.531,112.275,108.422,108.605,2779941.0
2016-07-19,108.858,110.053,106.973,108.492,4334998.0
2016-07-20,109.125,111.459,108.942,111.206,3584211.0
2016-07-21,111.319,112.781,109.364,109.913,2226629.0
2016-07-22,109.969,113.288,109.969,111.023,4899073.0
2016-07-25,111.403,112.078,109.744,110.152,4641675.0
2016-07-26,111.094,111.797,108.155,108.45,4344026.0
2016-07-27,108.703,110.588,107.592,108.239,4208947.0
2016-07-28,108.759,109.181,107.452,107.944,8619807.0
2016-07-29,107.859,108.914,106.945,107.367,3137893.0
2016-08-01,107.438,108.703,106.397,106.875,4533640.0
2016-08-02,106.847,107.409,105.216,105.82,3934195.0
2016-08-03,105.736,106.369,104.203,104.738,3060595.0
2016-08-04,104.963,106.397,104.625,105.159,3388115.0
2016-08-05,105.877,107.916,105.3,107.592,5012872.0
2016-08-08,107.55,108.928,107.156,107.423,3309164.0
2016-08-09,107.691,107.958,106.2,106.664,3387763.0
2016-08-10,106.313,106.453,104.766,105.173,2219252.0
2016-08-11,105.103,105.342,103.95,104.316,2743778.0
2016-08-12,104.414,106.172,104.386,105.23,2870416.0
2016-08-16,105.117,105.905,103.584,104.484,2638665.0
2016-08-17,104.091,104.513,103.219,103.528,4707026.0
2016-08-18,103.753,103.922,102.53,102.797,6082293.0
2016-08-19,102.825,103.781,101.883,102.333,11902170.0
2016-08-22,102.572,103.388,102.052,102.459,7164415.0
2016-08-23,102.797,104.203,102.248,103.205,8413716.0
2016-08-24,103.219,103.57,102.445,102.811,10036567.0
2016-08-25,103.472,105.469,102.516,104.934,19648729.0
2016-08-26,105.188,108.281,104.667,106.481,11595133.0
2016-08-29,107.128,107.578,105.595,106.369,3317374.0
2016-08-30,106.734,109.477,106.65,108.759,7847622.0
2016-08-31,108.886,109.631,107.381,107.972,5717227.0
2016-09-01,107.719,111.122,107.719,110.18,8690704.0
2016-09-02,109.969,111.516,109.266,111.305,3607201.0
2016-09-06,111.558,114.159,110.883,113.4,10212361.0
2016-09-07,114.173,114.666,108.38,111.361,12206760.0
2016-09-08,114.469,114.469,108.844,109.336,14380597.0
2016-09-09,109.153,112.219,109.125,111.094,13781073.0
2016-09-12,109.519,109.631,107.831,108.703,6147947.0
2016-09-14,108.563,109.688,108.155,108.563,5167631.0
2016-09-15,108.717,110.672,108.169,108.408,4703958.0
2016-09-16,108.844,111.234,108.844,109.238,10042999.0
2016-09-19,109.294,110.813,108.872,109.252,4522721.0
2016-09-20,109.35,110.152,108.084,108.295,5072488.0
2016-09-21,108.675,110.194,108.591,108.9,10630305.0
2016-09-22,109.856,110.813,109.223,109.702,5799584.0
2016-09-23,108.872,110.616,108.281,108.591,10809811.0
2016-09-26,108.014,108.844,105.483,105.961,7042656.0
2016-09-27,106.031,106.453,104.583,104.92,6940160.0
2016-09-28,104.92,106.538,104.92,105.595,6980099.0
2016-09-29,106.538,108.0,100.617,102.22,14230751.0
2016-09-30,102.67,105.863,102.403,105.37,6333180.0
2016-10-03,104.892,109.041,104.498,108.52,10396883.0
2016-10-04,108.563,115.875,108.563,113.189,27713699.0
2016-10-05,113.85,114.694,112.247,112.613,7412234.0
2016-10-06,113.077,118.069,112.5,116.564,16783028.0
2016-10-07,117.028,117.844,115.988,116.452,8476738.0
2016-10-10,117.0,119.334,116.086,117.872,7341350.0
2016-10-13,116.803,119.531,115.327,116.353,9416681.0
2016-10-14,116.845,121.711,116.241,121.05,14272188.0
2016-10-17,122.316,123.159,119.447,120.333,7399939.0
2016-10-18,120.628,122.259,119.981,120.656,6505664.0
2016-10-19,121.219,125.156,120.867,122.639,14149539.0
2016-10-20,123.75,124.777,121.95,123.567,9895532.0
2016-10-21,123.188,126.267,122.991,123.736,9060340.0
2016-10-24,124.706,126.844,124.242,124.889,9046754.0
2016-10-25,125.269,125.325,121.838,122.358,5775175.0
2016-10-26,122.4,122.963,120.881,121.641,5666916.0
2016-10-27,121.57,122.85,121.05,122.456,5610375.0
2016-10-28,122.428,122.428,120.628,121.894,5937707.0
2016-11-01,121.725,124.313,121.078,121.598,6238656.0
2016-11-02,120.656,121.402,117.928,120.361,7789916.0
2016-11-03,120.178,122.063,119.334,120.389,10743788.0
2016-11-04,120.938,121.697,118.547,119.25,4898582.0
2016-11-07,119.728,120.938,118.617,119.911,4032598.0
2016-11-08,120.431,124.172,119.306,123.497,7359423.0
2016-11-09,119.531,126.197,117.563,125.578,7843274.0
2016-11-10,127.406,128.25,125.325,126.352,6356686.0
2016-11-11,124.988,126.0,120.417,123.258,8589474.0
2016-11-15,124.594,125.663,118.294,122.597,8742260.0
2016-11-16,124.031,125.395,119.391,120.459,8816400.0
2016-11-17,119.531,122.963,119.531,122.33,3718625.0
2016-11-18,122.386,124.186,119.545,120.094,4762209.0
2016-11-21,120.938,121.922,118.125,118.364,5443947.0
2016-11-22,118.969,120.572,114.75,116.592,7004291.0
2016-11-23,117.759,118.139,114.891,115.973,5830087.0
2016-11-24,115.017,116.058,112.781,113.217,5638187.0
2016-11-25,114.441,118.041,113.527,117.338,7461038.0
2016-11-28,117.056,119.194,116.297,117.422,8236109.0
2016-11-29,117.422,120.698,117.239,120.375,11614166.0
2016-11-30,121.444,121.725,118.828,119.461,8851888.0
2016-12-01,119.813,125.269,119.799,123.652,13771253.0
2016-12-02,122.625,124.706,121.289,121.753,6450386.0
2016-12-05,121.43,122.189,119.77,120.22,4754394.0
2016-12-06,120.938,122.681,120.684,121.331,6208789.0
2016-12-07,121.5,122.4,119.278,120.248,3736844.0
2016-12-08,121.472,122.822,120.53,120.909,5302688.0
2016-12-09,121.753,122.161,120.094,120.755,3046626.0
2016-12-12,120.305,121.008,119.025,120.684,4117405.0
2016-12-13,120.502,120.938,118.519,119.503,5289725.0
2016-12-14,119.531,119.602,117.563,117.872,3988065.0
2016-12-15,117.323,119.405,116.438,117.267,3320090.0
2016-12-16,117.563,119.109,115.495,116.747,5905831.0
2016-12-19,116.438,120.459,116.156,119.77,7199665.0
2016-12-20,119.461,121.641,119.25,120.895,6158948.0
2016-12-21,120.938,121.711,119.025,120.98,4470116.0
2016-12-22,120.319,121.064,119.334,119.799,4348004.0
2016-12-23,119.644,122.063,117.563,121.373,4903464.0
2016-12-26,120.938,121.992,119.278,120.516,4488548.0
2016-12-27,120.656,121.177,118.336,119.264,6426642.0
2016-12-28,119.391,120.038,117.9,119.433,4587574.0
2016-12-29,119.433,121.191,117.703,119.686,15862690.0
2016-12-30,119.756,124.594,119.109,123.525,9941086.0
2017-01-02,123.75,124.228,122.063,122.386,7075914.0
2017-01-03,122.541,125.072,122.063,124.158,5883097.0
2017-01-04,124.102,125.663,123.258,123.792,5969397.0
2017-01-05,125.213,125.325,123.609,124.355,6258396.0
2017-01-06,124.988,126.773,124.031,124.467,5556046.0
2017-01-09,124.734,125.072,122.33,122.541,4872861.0
2017-01-10,122.738,124.819,122.738,123.947,7904934.0
2017-01-11,124.341,125.803,123.652,125.072,12408928.0
2017-01-12,125.156,126.281,124.088,124.327,6599630.0
2017-01-13,124.383,127.969,124.383,127.195,10240705.0
2017-01-16,127.406,128.236,125.606,125.944,5495677.0
2017-01-17,125.944,127.28,123.047,125.325,6255314.0
2017-01-18,125.719,126.506,122.681,123.609,6653074.0
2017-01-19,124.172,130.781,122.766,129.839,25644964.0
2017-01-20,130.795,132.511,128.447,129.403,19491336.0
2017-01-23,129.516,133.58,129.502,132.441,12211236.0
2017-01-24,133.313,133.72,131.822,133.467,8322278.0
2017-01-25,133.594,134.438,132.328,133.847,12960981.0
2017-01-27,135.0,138.881,135.0,135.577,20060829.0
2017-01-30,135.844,136.406,134.705,136.083,7420622.0
2017-01-31,135.281,135.422,130.781,131.667,27591776.0
2017-02-01,132.103,137.25,130.388,136.378,14913457.0
2017-02-02,135.366,136.055,133.734,134.002,10743390.0
2017-02-03,134.156,135.422,132.258,134.634,7316433.0
2017-02-06,134.916,136.266,134.297,135.689,6681287.0
2017-02-07,136.406,137.995,132.905,133.931,8439722.0
2017-02-08,134.184,137.109,133.594,136.505,3663756.0
2017-02-09,136.941,139.036,136.519,137.911,7015864.0
2017-02-10,138.656,138.656,135.309,135.942,6692078.0
2017-02-13,137.531,138.291,133.734,135.492,8427526.0
2017-02-14,135.563,139.725,135.295,139.345,13432302.0
2017-02-15,140.33,140.555,137.405,138.895,11267667.0
2017-02-16,139.233,142.031,139.078,141.455,9278089.0
2017-02-17,141.778,144.281,140.4,143.494,10768428.0
2017-02-20,143.789,148.5,143.494,147.403,16203248.0
2017-02-21,147.656,149.288,146.278,147.375,9516571.0
2017-02-22,147.361,147.375,145.336,145.941,8737769.0
2017-02-23,146.686,149.217,144.436,145.561,26627602.0
2017-02-27,146.447,147.994,144.591,144.928,16229662.0
2017-02-28,145.519,146.714,144.281,145.378,7563125.0
2017-03-01,145.702,146.222,141.581,142.411,14162499.0
2017-03-02,143.438,144.309,140.344,141.075,11562845.0
2017-03-03,141.258,146.813,141.188,146.32,21443640.0
2017-03-06,147.642,147.769,145.42,146.883,19968583.0
2017-03-07,146.25,148.205,146.25,147.628,30554761.0
2017-03-08,147.459,150.23,144.295,145.899,58011935.0
2017-03-09,141.0,143.625,138.413,142.219,50418552.0
2017-03-10,142.463,143.775,140.831,141.844,15725652.0
2017-03-14,144.506,145.444,139.988,140.925,28792326.0
2017-03-15,141.169,141.788,139.8,140.738,12321890.0
2017-03-16,141.45,142.294,141.225,142.05,11393599.0
2017-03-17,142.05,142.5,139.875,140.681,9723333.0
2017-03-20,140.175,141.375,139.163,140.381,9524736.0
2017-03-21,140.625,140.681,137.494,138.863,7386446.0
2017-03-22,138.338,139.425,137.756,138.375,8086003.0
2017-03-23,139.088,141.713,138.525,141.338,10187933.0
2017-03-24,141.356,143.625,140.625,142.988,9179917.0
2017-03-27,143.55,144.0,140.644,140.888,5957651.0
2017-03-28,141.544,141.544,139.35,140.55,9107608.0
2017-03-29,140.963,140.981,139.575,140.044,6446163.0
2017-03-30,139.913,145.106,139.913,142.125,48157169.0
2017-03-31,142.013,143.119,140.738,141.356,4165284.0
2017-04-03,141.375,145.275,141.375,144.281,12410796.0
2017-04-05,145.088,145.088,142.219,143.4,6889710.0
2017-04-06,142.875,145.706,142.575,144.994,6858219.0
2017-04-07,144.9,147.0,144.113,144.994,7950811.0
2017-04-10,145.163,145.875,143.775,144.319,3746897.0
2017-04-11,144.75,145.5,143.963,144.281,4358718.0
2017-04-12,144.563,145.5,141.375,141.844,6349113.0
2017-04-13,141.413,144.169,141.413,142.388,7787603.0
2017-04-17,142.538,148.65,142.538,147.938,7235123.0
2017-04-18,149.513,151.313,147.3,147.956,12195188.0
2017-04-19,149.025,149.963,145.894,147.675,12479210.0
2017-04-20,148.125,154.5,147.431,150.656,18808013.0
2017-04-21,151.613,153.375,148.969,149.813,7027147.0
2017-04-24,150.375,155.325,149.681,154.763,10843829.0
2017-04-25,155.944,155.963,153.788,154.313,7836211.0
2017-04-26,155.194,157.556,153.525,154.969,9465781.0
2017-04-27,155.625,158.213,154.313,156.9,8671901.0
2017-04-28,157.069,159.188,155.625,158.981,10076829.0
2017-05-02,159.0,161.738,157.219,161.063,5071785.0
2017-05-03,161.55,162.638,158.719,159.619,6016534.0
2017-05-04,160.088,161.55,158.438,160.763,4193121.0
2017-05-05,160.688,160.875,155.119,157.05,11460818.0
2017-05-08,157.8,158.4,155.456,156.806,3413396.0
2017-05-09,157.013,158.625,155.625,158.175,2033311.0
2017-05-10,158.138,158.513,156.075,156.563,2870991.0
2017-05-11,156.75,157.163,151.875,153.113,8511099.0
2017-05-12,153.0,154.725,150.0,153.45,6539059.0
2017-05-15,154.894,155.719,153.75,155.25,2873468.0
2017-05-16,155.925,156.0,153.844,154.275,6492889.0
2017-05-17,154.313,154.838,152.1,153.113,5338945.0
2017-05-18,152.381,153.375,150.563,151.781,5685705.0
2017-05-19,151.5,152.381,148.5,150.394,7594224.0
2017-05-22,151.613,151.613,145.144,146.325,6283430.0
2017-05-23,142.538,144.919,137.063,142.631,26493601.0
2017-05-24,143.25,147.281,140.681,146.494,10803682.0
2017-05-25,147.206,151.481,146.963,150.375,20724754.0
2017-05-26,149.888,151.125,149.25,150.656,5399307.0
2017-05-29,150.0,152.156,148.181,150.431,5684470.0
2017-05-30,149.306,153.206,149.25,152.044,5501113.0
2017-05-31,152.4,156.675,152.4,155.25,20567240.0
2017-06-01,155.25,155.625,152.794,153.881,4544073.0
2017-06-02,154.219,155.025,149.813,150.881,6914416.0
2017-06-05,150.788,151.8,148.894,149.25,4267332.0
2017-06-06,149.381,151.5,147.844,149.588,4359124.0
2017-06-07,149.813,153.263,149.813,150.975,5627915.0
2017-06-08,150.938,151.706,144.206,145.725,10596392.0
2017-06-09,145.5,145.5,141.919,142.931,8655741.0
2017-06-12,142.875,145.219,141.244,143.025,7936166.0
2017-06-13,143.25,145.125,142.275,143.138,4969958.0
2017-06-14,143.288,144.188,142.125,142.894,6092478.0
2017-06-15,142.5,142.931,139.875,141.225,11753306.0
2017-06-16,141.994,143.063,141.469,141.881,10101792.0
2017-06-19,142.256,143.044,140.363,142.744,4588774.0
2017-06-20,142.744,143.775,140.138,140.7,6728630.0
2017-06-21,140.738,140.831,137.513,138.094,4827854.0
2017-06-22,137.081,137.794,133.2,135.038,15129849.0
2017-06-23,135.9,136.425,131.625,132.806,9440226.0
2017-06-27,133.5,135.994,129.994,134.888,7431259.0
2017-06-28,135.9,137.813,133.163,133.519,8447299.0
2017-06-29,134.25,136.575,133.669,135.881,10880610.0
2017-06-30,135.713,136.463,133.238,135.544,3625449.0
2017-07-03,135.75,137.906,134.663,137.663,3650287.0
2017-07-04,137.156,138.356,135.056,137.006,4164438.0
2017-07-05,138.0,138.0,135.563,136.144,3153815.0
2017-07-06,136.163,136.669,134.025,135.563,4930190.0
2017-07-07,135.375,135.375,133.313,134.606,5530102.0
2017-07-10,135.038,147.488,135.038,137.25,635829.0
2017-07-11,137.794,138.919,135.638,136.219,2847449.0
2017-07-12,136.538,139.781,136.219,138.694,9499626.0
2017-07-13,139.463,140.063,137.906,139.519,5135644.0
2017-07-14,140.1,147.188,139.313,146.381,15641876.0
2017-07-17,145.5,146.419,142.95,144.806,8789384.0
2017-07-18,144.0,144.75,140.681,142.144,8581688.0
2017-07-19,143.063,144.0,141.863,142.256,5825491.0
2017-07-20,142.5,142.875,141.0,142.181,6710856.0
2017-07-21,142.181,144.0,140.606,141.375,6488718.0
2017-07-24,141.9,142.481,140.1,141.375,8901219.0
2017-07-25,141.713,142.875,139.575,140.006,7830635.0
2017-07-26,140.288,144.281,139.65,140.869,8802832.0
2017-07-27,141.544,143.813,141.188,142.013,9822090.0
2017-07-28,142.388,144.844,141.825,142.481,6650625.0
2017-07-31,143.044,144.75,140.7,141.281,5111316.0
2017-08-01,141.563,142.8,139.744,140.194,5933617.0
2017-08-02,140.513,140.925,138.038,138.713,2472820.0
2017-08-03,138.788,140.775,138.563,138.956,3557953.0
2017-08-04,139.5,144.0,138.75,141.656,8528251.0
2017-08-07,142.763,144.338,142.2,143.1,8635488.0
2017-08-08,143.1,146.063,142.988,145.031,8628448.0
2017-08-09,145.875,146.006,142.219,143.325,4698481.0
2017-08-10,142.8,143.344,135.0,136.875,7045715.0
2017-08-11,133.406,140.044,133.406,138.356,10223682.0
2017-08-14,140.194,140.963,138.769,139.688,6727835.0
2017-08-16,141.131,141.131,138.675,139.2,7427790.0
2017-08-17,140.213,141.713,138.75,141.075,3867284.0
2017-08-18,140.175,144.263,139.8,142.969,6711126.0
2017-08-21,143.213,144.9,139.5,140.325,8848115.0
2017-08-22,141.825,142.5,139.95,141.656,9053899.0
2017-08-23,142.8,145.556,141.938,144.544,8712045.0
2017-08-24,144.956,146.438,142.894,143.625,8757685.0
2017-08-28,144.0,145.388,143.063,143.25,6333227.0
2017-08-29,143.175,144.488,141.731,142.125,2431380.0
2017-08-30,143.063,144.038,142.575,142.875,3507551.0
2017-08-31,141.919,143.719,139.575,141.863,11510826.0
2017-09-01,142.013,146.213,141.938,144.056,8786443.0
2017-09-04,144.3,144.956,141.975,142.35,3318113.0
2017-09-05,142.688,144.094,141.638,142.013,4013062.0
2017-09-06,141.525,145.425,140.738,143.344,8823797.0
2017-09-07,143.944,144.75,142.688,143.081,5000262.0
2017-09-08,143.325,144.881,141.638,142.538,5038513.0
2017-09-11,144.0,150.319,144.0,148.05,24408887.0
2017-09-12,149.494,154.313,147.3,153.6,21346895.0
2017-09-13,154.125,155.625,150.0,153.0,12367068.0
2017-09-14,153.638,155.513,148.875,150.356,9616608.0
2017-09-15,149.588,151.931,148.894,149.944,10233720.0
2017-09-18,150.919,152.925,150.0,150.094,4102630.0
2017-09-19,155.25,158.588,153.469,157.819,23806708.0
2017-09-20,158.869,159.881,155.813,156.488,16852067.0
2017-09-21,156.488,157.069,152.325,152.906,12853527.0
2017-09-22,152.625,152.625,148.406,149.456,7985936.0
2017-09-25,149.625,151.463,148.313,149.306,8625765.0
2017-09-26,149.813,151.706,148.65,149.55,8579304.0
2017-09-27,150.019,152.813,148.95,149.906,7566755.0
2017-09-28,149.85,150.6,145.163,148.594,15246310.0
2017-09-29,160.5,160.875,156.431,157.144,40465627.0
2017-10-03,159.563,164.344,158.25,163.275,25482905.0
2017-10-04,164.063,164.981,162.75,163.556,11969973.0
2017-10-05,163.5,164.625,161.1,161.588,9267541.0
2017-10-06,162.469,171.431,162.319,169.763,19443443.0
2017-10-09,169.875,170.588,166.65,167.269,8993536.0
2017-10-10,166.875,168.338,166.05,166.725,6151051.0
2017-10-11,168.319,171.544,165.0,166.65,10831357.0
2017-10-12,169.763,170.231,166.519,167.231,11492581.0
2017-10-13,168.375,168.375,163.5,164.063,9546528.0
2017-10-16,163.688,166.725,162.581,164.231,10557109.0
2017-10-17,164.25,166.556,163.613,164.006,8299211.0
2017-10-18,164.138,165.975,162.769,163.688,6866547.0
2017-10-19,163.5,163.575,161.719,162.469,454991.0
2017-10-23,162.938,165.694,162.375,163.181,11564983.0
2017-10-24,164.663,167.438,163.406,166.594,11294295.0
2017-10-25,167.963,172.988,167.25,172.256,11503754.0
2017-10-26,173.25,176.213,172.5,174.488,27652787.0
2017-10-27,175.125,178.463,173.644,176.663,10010034.0
2017-10-30,176.288,179.756,175.219,178.388,7935206.0
2017-10-31,177.15,178.913,173.906,174.45,7386774.0
2017-11-01,175.838,176.794,174.169,175.519,7257451.0
2017-11-02,175.688,179.7,175.688,176.606,7686019.0
2017-11-03,177.0,177.938,173.269,173.944,5641822.0
2017-11-06,173.625,176.1,172.125,174.731,5563401.0
2017-11-07,175.5,179.119,172.481,173.813,10185040.0
2017-11-08,173.813,175.425,170.756,171.469,7034798.0
2017-11-09,172.688,173.55,168.0,169.163,8513917.0
2017-11-10,170.531,173.888,168.825,171.413,10758207.0
2017-11-13,171.788,173.475,167.831,170.794,9021032.0
2017-11-14,171.225,173.25,168.019,171.019,9274541.0
2017-11-15,173.625,174.0,165.394,168.45,15847462.0
2017-11-16,169.781,171.9,167.456,168.544,12859108.0
